ParticipantID,X,Z,Frame,TimeStamp,Lapsed Time,targetName
Anisha,0,-4.1,269,16,2.294785,Automobile shop
Anisha,0,-4.1,270,16,2.301758,Automobile shop
Anisha,0,-4.1,271,16,2.308654,Automobile shop
Anisha,0,-4.1,272,16,2.315646,Automobile shop
Anisha,0,-4.1,273,16,2.322713,Automobile shop
Anisha,0,-4.1,274,16,2.329514,Automobile shop
Anisha,0,-4.1,275,16,2.336553,Automobile shop
Anisha,0,-4.1,276,16,2.343502,Automobile shop
Anisha,0,-4.1,277,16,2.350329,Automobile shop
Anisha,0,-4.1,278,16,2.357367,Automobile shop
Anisha,0,-4.1,279,16,2.364341,Automobile shop
Anisha,0,-4.1,280,16,2.371185,Automobile shop
Anisha,0,-4.1,281,16,2.378115,Automobile shop
Anisha,0,-4.1,282,16,2.385097,Automobile shop
Anisha,0,-4.1,283,16,2.392093,Automobile shop
Anisha,0,-4.1,284,16,2.399616,Automobile shop
Anisha,0,-4.1,285,16,2.405888,Automobile shop
Anisha,0,-4.1,286,16,2.413155,Automobile shop
Anisha,0,-4.1,287,16,2.419784,Automobile shop
Anisha,0,-4.1,288,16,2.426867,Automobile shop
Anisha,0,-4.1,289,16,2.433727,Automobile shop
Anisha,0,-4.1,290,16,2.440756,Automobile shop
Anisha,0,-4.1,291,16,2.447687,Automobile shop
Anisha,0,-4.1,292,16,2.454513,Automobile shop
Anisha,0,-4.1,293,16,2.461498,Automobile shop
Anisha,0,-4.1,294,16,2.468527,Automobile shop
Anisha,0,-4.1,295,16,2.478584,Automobile shop
Anisha,0,-4.1,296,16,2.482435,Automobile shop
Anisha,0,-4.1,297,16,2.488254,Automobile shop
Anisha,0,-4.1,298,16,2.495343,Automobile shop
Anisha,0,-4.1,299,16,2.502238,Automobile shop
Anisha,0,-4.1,300,16,2.509212,Automobile shop
Anisha,0,-4.1,301,16,2.516202,Automobile shop
Anisha,0,-4.1,302,16,2.523057,Automobile shop
Anisha,0,-4.1,303,16,2.529974,Automobile shop
Anisha,0,-4.1,304,16,2.537006,Automobile shop
Anisha,0,-4.1,305,16,2.543881,Automobile shop
Anisha,0,-4.1,306,16,2.550962,Automobile shop
Anisha,0,-4.1,307,16,2.557799,Automobile shop
Anisha,0,-4.1,308,16,2.564688,Automobile shop
Anisha,0,-4.1,309,16,2.571644,Automobile shop
Anisha,0,-4.1,310,16,2.578571,Automobile shop
Anisha,0,-4.1,311,16,2.585672,Automobile shop
Anisha,0,-4.1,312,16,2.59254,Automobile shop
Anisha,0,-4.1,313,16,2.60001,Automobile shop
